date_of_event,event_date,position,swim_time,T1_time,bike_time,T2_time,run_time,total_time,swim_position,t1_position,bike_position,t2_position,run_position
2017.0,11/06/2017,10,1084.0,39.0,3568.0,50.0,2016.0,6756.0,1.0,42.0,41.0,29.0,12.0
2017.0,11/06/2017,11,1134.0,37.0,3548.0,47.0,1995.0,6759.0,27.0,20.0,33.0,10.0,10.0
2017.0,11/06/2017,12,1156.0,35.0,3528.0,53.0,1993.0,6762.0,33.0,4.0,16.0,42.0,9.0
2017.0,11/06/2017,13,1114.0,39.0,3538.0,54.0,2036.0,6779.0,14.0,43.0,23.0,46.0,17.0
2017.0,11/06/2017,14,1104.0,36.0,3548.0,47.0,2052.0,6785.0,6.0,11.0,34.0,11.0,20.0
2017.0,11/06/2017,15,1130.0,36.0,3559.0,50.0,2018.0,6790.0,26.0,12.0,39.0,30.0,13.0
2017.0,11/06/2017,16,1194.0,37.0,3480.0,49.0,2036.0,6794.0,43.0,21.0,2.0,25.0,18.0
2017.0,11/06/2017,17,1107.0,35.0,3545.0,45.0,2065.0,6795.0,10.0,5.0,31.0,2.0,22.0
2017.0,11/06/2017,18,1141.0,35.0,3542.0,47.0,2032.0,6796.0,30.0,6.0,25.0,12.0,15.0
2017.0,11/06/2017,19,1143.0,36.0,3542.0,47.0,2037.0,6803.0,31.0,13.0,26.0,13.0,19.0
2017.0,11/06/2017,20,1198.0,38.0,3489.0,52.0,2033.0,6807.0,47.0,29.0,4.0,40.0,16.0
2017.0,11/06/2017,21,1102.0,36.0,3548.0,45.0,2081.0,6810.0,3.0,14.0,35.0,3.0,24.0
2017.0,11/06/2017,22,1140.0,38.0,3543.0,50.0,2053.0,6822.0,29.0,30.0,29.0,31.0,21.0
2017.0,11/06/2017,23,1192.0,38.0,3492.0,48.0,2066.0,6835.0,40.0,31.0,6.0,16.0,23.0
2017.0,11/06/2017,24,1195.0,36.0,3479.0,50.0,2082.0,6840.0,44.0,15.0,1.0,32.0,26.0
2017.0,11/06/2017,25,1192.0,40.0,3480.0,49.0,2081.0,6840.0,41.0,46.0,3.0,26.0,25.0
2017.0,11/06/2017,26,1118.0,36.0,3526.0,47.0,2130.0,6854.0,17.0,16.0,14.0,14.0,30.0
2017.0,11/06/2017,27,1173.0,38.0,3510.0,47.0,2096.0,6863.0,37.0,32.0,8.0,15.0,27.0
2017.0,11/06/2017,28,1121.0,41.0,3558.0,54.0,2106.0,6878.0,20.0,50.0,38.0,47.0,28.0
2017.0,11/06/2017,29,1105.0,38.0,3542.0,48.0,2176.0,6907.0,7.0,33.0,27.0,17.0,34.0
2017.0,11/06/2017,30,1106.0,39.0,3575.0,54.0,2160.0,6933.0,8.0,44.0,42.0,48.0,31.0
2017.0,11/06/2017,31,1111.0,39.0,3541.0,48.0,2228.0,6964.0,13.0,45.0,24.0,18.0,36.0
2017.0,11/06/2017,32,1230.0,37.0,3679.0,49.0,1979.0,6972.0,51.0,22.0,46.0,27.0,6.0
2017.0,11/06/2017,33,1137.0,36.0,3549.0,50.0,2239.0,7009.0,28.0,17.0,36.0,33.0,37.0
2017.0,11/06/2017,34,1085.0,40.0,3563.0,48.0,2286.0,7020.0,2.0,47.0,40.0,19.0,40.0
2017.0,11/06/2017,35,1170.0,36.0,3516.0,52.0,2266.0,7038.0,35.0,18.0,9.0,41.0,38.0
2017.0,11/06/2017,36,1177.0,40.0,3505.0,53.0,2286.0,7059.0,38.0,48.0,7.0,43.0,41.0
2017.0,11/06/2017,37,1164.0,41.0,3517.0,55.0,2309.0,7085.0,34.0,51.0,11.0,49.0,44.0
2017.0,11/06/2017,38,1124.0,35.0,3533.0,51.0,2363.0,7105.0,24.0,7.0,20.0,36.0,48.0
2017.0,11/06/2017,39,1170.0,38.0,3516.0,63.0,2326.0,7111.0,36.0,34.0,10.0,54.0,45.0
2017.0,11/06/2017,40,1122.0,42.0,3784.0,53.0,2114.0,7114.0,21.0,54.0,52.0,44.0,29.0
2017.0,11/06/2017,41,1108.0,41.0,3543.0,48.0,2383.0,7121.0,11.0,52.0,30.0,20.0,49.0
2017.0,11/06/2017,42,1123.0,40.0,3527.0,45.0,2415.0,7149.0,23.0,49.0,15.0,4.0,50.0
2017.0,11/06/2017,43,1201.0,38.0,3703.0,53.0,2167.0,7159.0,48.0,35.0,47.0,45.0,32.0
2017.0,11/06/2017,44,1147.0,34.0,3767.0,48.0,2173.0,7166.0,32.0,2.0,51.0,21.0,33.0
2017.0,11/06/2017,45,1106.0,41.0,3542.0,50.0,2439.0,7176.0,9.0,53.0,28.0,34.0,51.0
2017.0,11/06/2017,46,1230.0,38.0,3676.0,51.0,2198.0,7191.0,52.0,36.0,44.0,37.0,35.0
2017.0,11/06/2017,47,1228.0,37.0,3668.0,46.0,2282.0,7259.0,49.0,23.0,43.0,8.0,39.0
2017.0,11/06/2017,48,1190.0,37.0,3721.0,48.0,2302.0,7295.0,39.0,24.0,49.0,22.0,42.0
2017.0,11/06/2017,49,1229.0,34.0,3678.0,50.0,2329.0,7318.0,50.0,3.0,45.0,35.0,46.0
2017.0,11/06/2017,50,1197.0,38.0,3750.0,59.0,2355.0,7398.0,46.0,37.0,50.0,53.0,47.0
2017.0,11/06/2017,51,1119.0,38.0,3534.0,55.0,2667.0,7412.0,19.0,38.0,22.0,50.0,54.0
2017.0,11/06/2017,52,1196.0,38.0,3708.0,48.0,2483.0,7471.0,45.0,39.0,48.0,23.0,52.0
2017.0,11/06/2017,53,1255.0,38.0,4050.0,57.0,2305.0,7703.0,53.0,40.0,54.0,52.0,43.0
2017.0,11/06/2017,54,1310.0,35.0,3937.0,55.0,2551.0,7886.0,54.0,8.0,53.0,51.0,53.0
2017.0,25/06/2017,1,1066.0,62.0,3170.0,39.0,2056.0,6520.0,1.0,5.0,1.0,1.0,1.0
2017.0,25/06/2017,2,1103.0,65.0,3252.0,42.0,2070.0,6536.0,3.0,8.0,12.0,8.0,2.0
2017.0,25/06/2017,3,1110.0,65.0,3249.0,41.0,2093.0,6560.0,5.0,9.0,11.0,4.0,3.0
2017.0,25/06/2017,4,1074.0,63.0,3206.0,46.0,2190.0,6571.0,2.0,6.0,5.0,11.0,5.0
2017.0,25/06/2017,5,1106.0,55.0,3182.0,46.0,2204.0,6596.0,4.0,2.0,4.0,12.0,6.0
2017.0,25/06/2017,6,1129.0,74.0,3219.0,40.0,2175.0,6639.0,6.0,13.0,7.0,3.0,4.0
2017.0,25/06/2017,7,1131.0,64.0,3229.0,41.0,2230.0,6696.0,7.0,7.0,9.0,5.0,7.0
2017.0,25/06/2017,8,1194.0,55.0,3176.0,41.0,2276.0,6743.0,12.0,3.0,3.0,6.0,8.0
2017.0,25/06/2017,9,1192.0,56.0,3238.0,43.0,2285.0,6756.0,11.0,4.0,10.0,10.0,9.0
2017.0,25/06/2017,10,1133.0,71.0,3220.0,41.0,2321.0,6788.0,8.0,11.0,8.0,7.0,10.0
2017.0,25/06/2017,11,1198.0,53.0,3171.0,42.0,2372.0,6839.0,13.0,1.0,2.0,9.0,12.0
2017.0,25/06/2017,12,1140.0,66.0,3215.0,39.0,2475.0,6938.0,9.0,10.0,6.0,2.0,13.0
2017.0,25/06/2017,13,1187.0,73.0,3564.0,47.0,2352.0,7165.0,10.0,12.0,13.0,13.0,11.0
2017.0,01/07/2017,1,1272.0,88.0,3418.0,36.0,2070.0,6882.0,13.0,3.0,2.0,2.0,1.0
2017.0,01/07/2017,2,1257.0,93.0,3427.0,36.0,2131.0,6942.0,6.0,25.0,8.0,3.0,2.0
2017.0,01/07/2017,3,1214.0,85.0,3420.0,37.0,2243.0,6997.0,2.0,1.0,3.0,4.0,8.0
2017.0,01/07/2017,4,1270.0,91.0,3420.0,40.0,2238.0,7057.0,12.0,15.0,4.0,12.0,7.0
2017.0,01/07/2017,5,1258.0,95.0,3426.0,41.0,2286.0,7104.0,7.0,29.0,7.0,17.0,11.0
2017.0,01/07/2017,6,1273.0,88.0,3417.0,43.0,2298.0,7118.0,14.0,4.0,1.0,24.0,13.0
2017.0,01/07/2017,7,1333.0,90.0,3518.0,40.0,2143.0,7123.0,34.0,8.0,10.0,13.0,3.0
2017.0,01/07/2017,8,1276.0,91.0,3576.0,33.0,2179.0,7154.0,16.0,16.0,22.0,1.0,4.0
2017.0,01/07/2017,9,1253.0,91.0,3601.0,38.0,2215.0,7195.0,4.0,17.0,33.0,7.0,5.0
2017.0,01/07/2017,10,1276.0,88.0,3584.0,39.0,2222.0,7208.0,17.0,5.0,29.0,11.0,6.0
2017.0,01/07/2017,11,1268.0,91.0,3421.0,40.0,2420.0,7237.0,10.0,18.0,5.0,14.0,19.0
2017.0,01/07/2017,12,1278.0,90.0,3573.0,37.0,2272.0,7248.0,20.0,9.0,18.0,5.0,10.0
2017.0,01/07/2017,13,1297.0,95.0,3553.0,41.0,2268.0,7253.0,31.0,30.0,13.0,18.0,9.0
2017.0,01/07/2017,14,1276.0,94.0,3579.0,38.0,2291.0,7276.0,18.0,28.0,27.0,8.0,12.0
2017.0,01/07/2017,15,1279.0,90.0,3576.0,43.0,2306.0,7292.0,22.0,10.0,23.0,25.0,14.0
2017.0,01/07/2017,16,1268.0,88.0,3421.0,46.0,2498.0,7319.0,11.0,6.0,6.0,33.0,24.0
2017.0,01/07/2017,17,1210.0,91.0,3642.0,43.0,2339.0,7322.0,1.0,19.0,35.0,26.0,15.0
2017.0,01/07/2017,18,1277.0,91.0,3578.0,42.0,2389.0,7375.0,19.0,20.0,25.0,22.0,17.0
2017.0,01/07/2017,19,1283.0,95.0,3580.0,40.0,2394.0,7390.0,28.0,31.0,28.0,15.0,18.0
2017.0,01/07/2017,20,1278.0,89.0,3571.0,43.0,2429.0,7409.0,21.0,7.0,15.0,27.0,20.0
2017.0,01/07/2017,21,1275.0,92.0,3576.0,40.0,2451.0,7432.0,15.0,22.0,24.0,16.0,21.0
2017.0,01/07/2017,22,1281.0,92.0,3571.0,45.0,2480.0,7467.0,24.0,23.0,16.0,29.0,22.0
2017.0,01/07/2017,23,1281.0,95.0,3574.0,47.0,2482.0,7477.0,25.0,32.0,19.0,34.0,23.0
2017.0,01/07/2017,24,1301.0,90.0,3557.0,45.0,2524.0,7515.0,32.0,11.0,14.0,30.0,26.0
2017.0,01/07/2017,25,1286.0,92.0,3578.0,44.0,2524.0,7522.0,29.0,24.0,26.0,28.0,27.0
2017.0,01/07/2017,26,1251.0,93.0,3607.0,41.0,2538.0,7527.0,3.0,26.0,34.0,19.0,28.0
2017.0,01/07/2017,27,1280.0,93.0,3575.0,42.0,2571.0,7559.0,23.0,27.0,20.0,23.0,30.0
2017.0,01/07/2017,28,1282.0,101.0,3571.0,49.0,2567.0,7568.0,27.0,37.0,17.0,36.0,29.0
2017.0,01/07/2017,29,1267.0,102.0,3584.0,54.0,2587.0,7593.0,9.0,38.0,30.0,38.0,31.0
2017.0,01/07/2017,30,1288.0,85.0,3575.0,41.0,2647.0,7633.0,30.0,2.0,21.0,20.0,32.0
2017.0,01/07/2017,31,1281.0,90.0,3589.0,37.0,2668.0,7662.0,26.0,12.0,31.0,6.0,34.0
2017.0,01/07/2017,32,1262.0,99.0,3596.0,50.0,2665.0,7670.0,8.0,34.0,32.0,37.0,33.0
2017.0,01/07/2017,33,1480.0,97.0,3742.0,38.0,2365.0,7720.0,38.0,33.0,36.0,9.0,16.0
2017.0,01/07/2017,34,1333.0,90.0,3523.0,41.0,2805.0,7790.0,35.0,13.0,11.0,21.0,36.0
2017.0,01/07/2017,35,1254.0,90.0,3432.0,38.0,2994.0,7806.0,5.0,14.0,9.0,10.0,37.0
2017.0,01/07/2017,36,1464.0,99.0,3757.0,45.0,2509.0,7872.0,37.0,35.0,37.0,31.0,25.0
2017.0,01/07/2017,37,1333.0,91.0,3527.0,45.0,3082.0,8076.0,36.0,21.0,12.0,32.0,38.0
2017.0,01/07/2017,38,1516.0,117.0,3836.0,60.0,2739.0,8266.0,39.0,39.0,38.0,39.0,35.0
2017.0,01/07/2017,39,1330.0,99.0,4171.0,47.0,3208.0,8852.0,33.0,36.0,39.0,35.0,39.0
2017.0,29/07/2017,1,1112.0,41.0,3473.0,22.0,2116.0,6762.0,1.0,11.0,1.0,13.0,5.0
2017.0,29/07/2017,2,1132.0,37.0,3636.0,18.0,2004.0,6825.0,7.0,1.0,8.0,5.0,1.0
2017.0,29/07/2017,3,1120.0,40.0,3643.0,21.0,2026.0,6848.0,2.0,4.0,12.0,10.0,2.0
2017.0,29/07/2017,4,1161.0,42.0,3600.0,18.0,2086.0,6903.0,14.0,13.0,2.0,6.0,3.0
2017.0,29/07/2017,5,1132.0,39.0,3633.0,16.0,2102.0,6921.0,8.0,3.0,6.0,1.0,4.0
2017.0,29/07/2017,6,1126.0,40.0,3639.0,16.0,2123.0,6942.0,4.0,5.0,11.0,2.0,7.0
2017.0,29/07/2017,7,1155.0,40.0,3611.0,20.0,2121.0,6945.0,11.0,6.0,4.0,8.0,6.0
2017.0,29/07/2017,8,1132.0,41.0,3629.0,18.0,2140.0,6958.0,9.0,12.0,5.0,7.0,9.0
2017.0,29/07/2017,9,1129.0,43.0,3636.0,22.0,2139.0,6968.0,5.0,15.0,9.0,14.0,8.0
2017.0,29/07/2017,10,1157.0,40.0,3609.0,21.0,2229.0,7055.0,12.0,7.0,3.0,11.0,11.0
2017.0,29/07/2017,11,1121.0,40.0,3647.0,16.0,2299.0,7122.0,3.0,8.0,13.0,3.0,12.0
2017.0,29/07/2017,12,1132.0,40.0,3636.0,26.0,2402.0,7234.0,10.0,9.0,10.0,17.0,14.0
2017.0,29/07/2017,13,1158.0,43.0,3813.0,20.0,2222.0,7255.0,13.0,16.0,17.0,9.0,10.0
2017.0,29/07/2017,14,1131.0,40.0,3634.0,17.0,2487.0,7308.0,6.0,10.0,7.0,4.0,15.0
2017.0,29/07/2017,15,1201.0,38.0,3774.0,22.0,2362.0,7396.0,17.0,2.0,14.0,15.0,13.0
2017.0,29/07/2017,16,1167.0,43.0,3802.0,23.0,2530.0,7564.0,15.0,17.0,16.0,16.0,16.0
2017.0,29/07/2017,17,1185.0,42.0,3789.0,21.0,2700.0,7735.0,16.0,14.0,15.0,12.0,17.0
2017.0,05/08/2017,1,1026.0,54.0,3504.0,31.0,1856.0,6470.0,10.0,1.0,3.0,12.0,2.0
2017.0,05/08/2017,2,1027.0,57.0,3499.0,28.0,1876.0,6485.0,12.0,11.0,1.0,1.0,3.0
2017.0,05/08/2017,3,1074.0,55.0,3512.0,32.0,1851.0,6522.0,37.0,2.0,9.0,19.0,1.0
2017.0,05/08/2017,4,1012.0,58.0,3514.0,32.0,1930.0,6544.0,2.0,18.0,11.0,20.0,11.0
2017.0,05/08/2017,5,1020.0,59.0,3561.0,33.0,1879.0,6551.0,7.0,23.0,35.0,29.0,4.0
2017.0,05/08/2017,6,1046.0,56.0,3540.0,30.0,1881.0,6551.0,22.0,4.0,24.0,8.0,5.0
2017.0,05/08/2017,7,1069.0,60.0,3514.0,31.0,1892.0,6564.0,33.0,30.0,12.0,13.0,6.0
2017.0,05/08/2017,8,1062.0,57.0,3524.0,31.0,1896.0,6569.0,28.0,12.0,19.0,14.0,7.0
2017.0,05/08/2017,9,1019.0,59.0,3566.0,29.0,1902.0,6573.0,6.0,24.0,40.0,4.0,8.0
2017.0,05/08/2017,10,1052.0,59.0,3531.0,31.0,1906.0,6577.0,25.0,25.0,22.0,15.0,10.0
2017.0,05/08/2017,11,1071.0,61.0,3514.0,32.0,1905.0,6580.0,36.0,34.0,13.0,21.0,9.0
2017.0,05/08/2017,12,1016.0,58.0,3511.0,30.0,1969.0,6582.0,4.0,19.0,8.0,9.0,25.0
2017.0,05/08/2017,13,1011.0,58.0,3515.0,33.0,1981.0,6597.0,1.0,20.0,14.0,30.0,26.0
2017.0,05/08/2017,14,1066.0,56.0,3520.0,31.0,1930.0,6600.0,30.0,5.0,16.0,16.0,12.0
2017.0,05/08/2017,15,1068.0,55.0,3516.0,28.0,1934.0,6601.0,32.0,3.0,15.0,2.0,13.0
2017.0,05/08/2017,16,1020.0,57.0,3564.0,28.0,1941.0,6609.0,8.0,13.0,39.0,3.0,17.0
2017.0,05/08/2017,17,1057.0,57.0,3530.0,32.0,1936.0,6610.0,26.0,14.0,20.0,22.0,14.0
2017.0,05/08/2017,18,1042.0,61.0,3540.0,37.0,1937.0,6615.0,20.0,35.0,25.0,38.0,15.0
2017.0,05/08/2017,19,1063.0,60.0,3508.0,32.0,1956.0,6617.0,29.0,31.0,5.0,23.0,21.0
2017.0,05/08/2017,20,1028.0,58.0,3559.0,31.0,1947.0,6621.0,13.0,21.0,33.0,17.0,19.0
2017.0,05/08/2017,21,1077.0,62.0,3509.0,31.0,1945.0,6622.0,38.0,36.0,7.0,18.0,18.0
2017.0,05/08/2017,22,1040.0,59.0,3547.0,33.0,1949.0,6626.0,19.0,26.0,30.0,31.0,20.0
2017.0,05/08/2017,23,1014.0,64.0,3506.0,29.0,2016.0,6627.0,3.0,38.0,4.0,5.0,28.0
2017.0,05/08/2017,24,1048.0,57.0,3537.0,32.0,1965.0,6636.0,23.0,15.0,23.0,24.0,23.0
2017.0,05/08/2017,25,1082.0,59.0,3501.0,29.0,1968.0,6637.0,41.0,27.0,2.0,6.0,24.0
2017.0,05/08/2017,26,1029.0,56.0,3561.0,33.0,1963.0,6640.0,14.0,6.0,36.0,32.0,22.0
2017.0,05/08/2017,27,1059.0,56.0,3530.0,29.0,2011.0,6683.0,27.0,7.0,21.0,7.0,27.0
2017.0,05/08/2017,28,1066.0,60.0,3520.0,38.0,2020.0,6703.0,31.0,32.0,17.0,39.0,29.0
2017.0,05/08/2017,29,1033.0,56.0,3555.0,35.0,2031.0,6708.0,16.0,8.0,32.0,36.0,30.0
2017.0,05/08/2017,30,1044.0,59.0,3546.0,36.0,2035.0,6719.0,21.0,28.0,28.0,37.0,31.0
2017.0,05/08/2017,31,1078.0,62.0,3617.0,30.0,1938.0,6723.0,39.0,37.0,41.0,10.0,16.0
2017.0,05/08/2017,32,1049.0,56.0,3542.0,33.0,2056.0,6735.0,24.0,9.0,26.0,33.0,32.0
2017.0,05/08/2017,33,1030.0,56.0,3559.0,32.0,2065.0,6740.0,15.0,10.0,34.0,25.0,33.0
2017.0,05/08/2017,34,1017.0,59.0,3508.0,32.0,2158.0,6772.0,5.0,29.0,6.0,26.0,37.0
2017.0,05/08/2017,35,1038.0,66.0,3543.0,38.0,2110.0,6793.0,18.0,40.0,27.0,40.0,34.0
2017.0,05/08/2017,36,1069.0,57.0,3523.0,34.0,2139.0,6819.0,34.0,16.0,18.0,35.0,35.0
2017.0,05/08/2017,37,1069.0,68.0,3513.0,38.0,2139.0,6824.0,35.0,41.0,10.0,41.0,36.0
2017.0,05/08/2017,38,1035.0,64.0,3548.0,32.0,2161.0,6838.0,17.0,39.0,31.0,27.0,38.0
2017.0,05/08/2017,39,1026.0,60.0,3563.0,32.0,2165.0,6843.0,11.0,33.0,38.0,28.0,39.0
2017.0,05/08/2017,40,1080.0,58.0,3546.0,30.0,2203.0,6915.0,40.0,22.0,29.0,11.0,40.0
2017.0,05/08/2017,41,1025.0,57.0,3561.0,33.0,2632.0,7307.0,9.0,17.0,37.0,34.0,41.0
2017.0,13/08/2017,1,1205.0,23.0,3413.0,40.0,2148.0,6829.0,1.0,9.0,6.0,4.0,3.0
2017.0,13/08/2017,2,1212.0,28.0,3403.0,40.0,2173.0,6856.0,3.0,21.0,4.0,5.0,6.0
2017.0,13/08/2017,3,1209.0,23.0,3386.0,40.0,2192.0,6875.0,2.0,10.0,1.0,6.0,8.0
2017.0,13/08/2017,4,1220.0,23.0,3400.0,40.0,2206.0,6889.0,6.0,11.0,2.0,7.0,9.0
2017.0,13/08/2017,5,1232.0,24.0,3422.0,41.0,2282.0,7001.0,8.0,12.0,7.0,10.0,11.0
2017.0,13/08/2017,6,1253.0,17.0,3555.0,42.0,2145.0,7011.0,11.0,4.0,14.0,17.0,2.0
2017.0,13/08/2017,7,1260.0,14.0,3551.0,41.0,2168.0,7033.0,14.0,1.0,10.0,11.0,5.0
2017.0,13/08/2017,8,1252.0,20.0,3554.0,45.0,2176.0,7046.0,10.0,5.0,11.0,22.0,7.0
2017.0,13/08/2017,9,1213.0,27.0,3403.0,41.0,2374.0,7058.0,4.0,19.0,5.0,12.0,14.0
2017.0,13/08/2017,10,1317.0,37.0,3468.0,38.0,2213.0,7073.0,19.0,22.0,8.0,2.0,10.0
2017.0,13/08/2017,11,1216.0,25.0,3401.0,33.0,2408.0,7083.0,5.0,14.0,3.0,1.0,16.0
2017.0,13/08/2017,12,1302.0,26.0,3685.0,42.0,2040.0,7094.0,17.0,18.0,18.0,18.0,1.0
2017.0,13/08/2017,13,1353.0,22.0,3561.0,41.0,2165.0,7142.0,20.0,8.0,15.0,13.0,4.0
2017.0,13/08/2017,14,1258.0,16.0,3550.0,38.0,2416.0,7278.0,12.0,3.0,9.0,3.0,17.0
2017.0,13/08/2017,15,1259.0,14.0,3554.0,40.0,2451.0,7317.0,13.0,2.0,12.0,8.0,19.0
2017.0,13/08/2017,16,1298.0,25.0,3705.0,41.0,2398.0,7467.0,16.0,15.0,20.0,14.0,15.0
2017.0,13/08/2017,17,1309.0,25.0,3677.0,40.0,2446.0,7496.0,18.0,16.0,17.0,9.0,18.0
2017.0,13/08/2017,18,1248.0,24.0,3554.0,43.0,2673.0,7541.0,9.0,13.0,13.0,20.0,21.0
2017.0,13/08/2017,19,1358.0,21.0,3820.0,41.0,2322.0,7562.0,22.0,7.0,21.0,15.0,12.0
2017.0,13/08/2017,20,1357.0,20.0,3821.0,41.0,2359.0,7598.0,21.0,6.0,22.0,16.0,13.0
2017.0,13/08/2017,21,1279.0,25.0,3703.0,42.0,2581.0,7630.0,15.0,17.0,19.0,19.0,20.0
2017.0,13/08/2017,22,1221.0,27.0,3579.0,43.0,2872.0,7741.0,7.0,20.0,16.0,21.0,22.0
2017.0,21/08/2017,1,1257.0,21.0,3600.0,22.0,2271.0,7170.0,5.0,3.0,1.0,2.0,2.0
2017.0,21/08/2017,2,1309.0,22.0,3683.0,22.0,2254.0,7287.0,7.0,5.0,3.0,3.0,1.0
2017.0,21/08/2017,3,1254.0,25.0,3605.0,24.0,2497.0,7404.0,2.0,8.0,2.0,10.0,7.0
2017.0,21/08/2017,4,1255.0,24.0,3737.0,22.0,2437.0,7473.0,4.0,7.0,5.0,4.0,4.0
2017.0,21/08/2017,5,1386.0,27.0,3811.0,23.0,2423.0,7668.0,9.0,10.0,7.0,8.0,3.0
2017.0,21/08/2017,6,1218.0,20.0,3778.0,51.0,2629.0,7695.0,1.0,1.0,6.0,14.0,10.0
2017.0,21/08/2017,7,1279.0,21.0,3924.0,20.0,2496.0,7737.0,6.0,4.0,10.0,1.0,6.0
2017.0,21/08/2017,8,1328.0,20.0,3875.0,25.0,2536.0,7781.0,8.0,2.0,9.0,11.0,8.0
2017.0,21/08/2017,9,1390.0,23.0,3812.0,26.0,2942.0,8193.0,10.0,6.0,8.0,12.0,11.0
2017.0,21/08/2017,10,1626.0,25.0,4121.0,23.0,2480.0,8273.0,12.0,9.0,11.0,9.0,5.0
2017.0,21/08/2017,11,1617.0,28.0,4129.0,22.0,2596.0,8391.0,11.0,11.0,12.0,5.0,9.0
2017.0,21/08/2017,12,1254.0,36.0,3725.0,30.0,3431.0,8474.0,3.0,14.0,4.0,13.0,14.0
2017.0,26/08/2017,1,1073.0,49.0,3558.0,27.0,1845.0,6550.0,1.0,8.0,6.0,2.0,7.0
2017.0,26/08/2017,2,1110.0,48.0,3574.0,33.0,1804.0,6568.0,23.0,4.0,10.0,42.0,1.0
2017.0,26/08/2017,3,1086.0,52.0,3596.0,28.0,1809.0,6568.0,8.0,21.0,20.0,6.0,2.0
2017.0,26/08/2017,4,1108.0,46.0,3579.0,29.0,1812.0,6573.0,21.0,1.0,14.0,15.0,3.0
2017.0,26/08/2017,5,1084.0,47.0,3548.0,26.0,1873.0,6576.0,7.0,2.0,1.0,1.0,9.0
2017.0,26/08/2017,6,1105.0,51.0,3580.0,31.0,1815.0,6579.0,19.0,18.0,15.0,32.0,4.0
2017.0,26/08/2017,7,1113.0,47.0,3575.0,28.0,1826.0,6588.0,24.0,3.0,11.0,7.0,5.0
2017.0,26/08/2017,8,1076.0,50.0,3554.0,28.0,1908.0,6614.0,2.0,14.0,5.0,8.0,16.0
2017.0,26/08/2017,9,1117.0,53.0,3564.0,31.0,1864.0,6626.0,27.0,25.0,9.0,33.0,8.0
2017.0,26/08/2017,10,1089.0,49.0,3597.0,29.0,1878.0,6640.0,10.0,9.0,21.0,16.0,10.0
2017.0,26/08/2017,11,1114.0,55.0,3562.0,27.0,1886.0,6643.0,26.0,39.0,7.0,3.0,12.0
2017.0,26/08/2017,12,1131.0,51.0,3602.0,29.0,1840.0,6651.0,41.0,19.0,24.0,17.0,6.0
2017.0,26/08/2017,13,1096.0,49.0,3590.0,28.0,1895.0,6656.0,15.0,10.0,17.0,9.0,14.0
2017.0,26/08/2017,14,1078.0,50.0,3551.0,30.0,1967.0,6674.0,3.0,15.0,3.0,23.0,25.0
2017.0,26/08/2017,15,1082.0,50.0,3549.0,29.0,1977.0,6685.0,4.0,16.0,2.0,18.0,28.0
2017.0,26/08/2017,16,1119.0,57.0,3610.0,31.0,1885.0,6701.0,28.0,41.0,25.0,34.0,11.0
2017.0,26/08/2017,17,1082.0,48.0,3551.0,30.0,2002.0,6711.0,5.0,5.0,4.0,24.0,34.0
2017.0,26/08/2017,18,1083.0,52.0,3601.0,30.0,1953.0,6716.0,6.0,22.0,23.0,25.0,19.0
2017.0,26/08/2017,19,1087.0,52.0,3646.0,28.0,1906.0,6718.0,9.0,23.0,35.0,10.0,15.0
2017.0,26/08/2017,20,1109.0,48.0,3563.0,29.0,1970.0,6718.0,22.0,6.0,8.0,19.0,26.0
2017.0,26/08/2017,21,1093.0,48.0,3592.0,31.0,1956.0,6718.0,14.0,7.0,19.0,35.0,20.0
2017.0,26/08/2017,22,1097.0,50.0,3589.0,31.0,1966.0,6731.0,16.0,17.0,16.0,36.0,23.0
2017.0,26/08/2017,23,1105.0,53.0,3577.0,27.0,1997.0,6757.0,20.0,26.0,12.0,4.0,33.0
2017.0,26/08/2017,24,1125.0,49.0,3613.0,28.0,1958.0,6770.0,36.0,11.0,29.0,11.0,21.0
2017.0,26/08/2017,25,1122.0,53.0,3611.0,33.0,1962.0,6779.0,31.0,27.0,27.0,43.0,22.0
2017.0,26/08/2017,26,1102.0,57.0,3627.0,29.0,1974.0,6787.0,17.0,42.0,33.0,20.0,27.0
2017.0,26/08/2017,27,1120.0,53.0,3615.0,31.0,1979.0,6795.0,29.0,28.0,31.0,37.0,29.0
2017.0,26/08/2017,28,1122.0,49.0,3616.0,28.0,1987.0,6799.0,32.0,12.0,32.0,12.0,30.0
2017.0,26/08/2017,29,1089.0,54.0,3645.0,30.0,1994.0,6809.0,11.0,35.0,34.0,26.0,32.0
2017.0,26/08/2017,30,1091.0,53.0,3591.0,28.0,2067.0,6827.0,12.0,29.0,18.0,13.0,40.0
2017.0,26/08/2017,31,1131.0,54.0,3758.0,30.0,1890.0,6861.0,42.0,36.0,38.0,27.0,13.0
2017.0,26/08/2017,32,1121.0,53.0,3610.0,30.0,2054.0,6867.0,30.0,30.0,26.0,28.0,38.0
2017.0,26/08/2017,33,1131.0,53.0,3600.0,29.0,2080.0,6891.0,43.0,31.0,22.0,21.0,41.0
2017.0,26/08/2017,34,1103.0,54.0,3577.0,30.0,2138.0,6900.0,18.0,37.0,13.0,29.0,44.0
2017.0,26/08/2017,35,1124.0,53.0,3611.0,33.0,2090.0,6909.0,34.0,32.0,28.0,44.0,42.0
